Position,title,link
1646.0,"Accidental Deaths by External Cause of Death, Sex, Nationality, and Medical District",https://admin.bayanat.ae/Home/DatasetInfo?dID=rijmFsJGcJj3DpNGJK4fG0Lew082VQXaBxnh0YfXY6g
1647.0,"Arrested Juveniles By Emirate, Nationality, Occupation, gender And Age Groups",https://admin.bayanat.ae/Home/DatasetInfo?dID=SaIWYOJebafBFlBZNAJIbXkaZ2ND7kygyY77MMRRfcs
1648.0,List of Marine Aquaculture Farms by Region and Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=pgH8gZi_OZLIyLEhX4VKpn5BorxbYY-YCTdiw8QBNhc
1649.0,Dubai Economic Department Initial Approval Activities,https://admin.bayanat.ae/Home/DatasetInfo?dID=I8qzMgbG1VykY58cOiWew_OlUANE0YQ-8GT_iwpi5Fg
1650.0,Customs Declaration Invoice Line Item,https://admin.bayanat.ae/Home/DatasetInfo?dID=URj9ldIXoE_SziMXYpAiNXhNHSaBkf-xNoqXyE_hdhQ
1651.0,DP - CHALLENGED PERSONS INCIDENTS,https://admin.bayanat.ae/Home/DatasetInfo?dID=wt_LISgJ8AQl_7QuBvRDwwvaW9sOEbeOrMUDg-xtqzQ
1652.0,DUBAI SPORTS COUNCIL SPORTSCALENDAR,https://admin.bayanat.ae/Home/DatasetInfo?dID=Gj1UgsUADW9jWQW6O2v0yXyQWhcISXzyYBq__VZ6K2I
1653.0,GDRFA - DUBAI PORTS,https://admin.bayanat.ae/Home/DatasetInfo?dID=UDYUyJ_A_Xzjl_AGcEwlEhnk-IdEkkBuXdhxACZbEDI
1654.0,GDRFA - SERVICE CENTERS,https://admin.bayanat.ae/Home/DatasetInfo?dID=jhppBFYrKgkdbsu2b37bjADiBVyEh-4K0N5-P2KdoOs
1655.0,GDRFA - SERVICE CENTRE SERVICES,https://admin.bayanat.ae/Home/DatasetInfo?dID=W7l4VuIgvOPi8ADhM3hKOW-XQCmgwCLlORL64nTBXJ4
1656.0,GDRFA-COUNTRY,https://admin.bayanat.ae/Home/DatasetInfo?dID=TtBbtgWFqiPUMkM_rbodj7ljvMF-mGaGbF3cLYhyqks
1657.0,GDRFA - PASSPORT TYPES,https://admin.bayanat.ae/Home/DatasetInfo?dID=_oOSYxyUM6dy8_eg08czxB8iIzeI2U8qUt3AfOgZLeU
1658.0,GDRFA - SPONSOR TYPES,https://admin.bayanat.ae/Home/DatasetInfo?dID=avRBKSe5cnqjwoiVWolw6gPrqvyEAgMKMrfiPEjFWRE
1659.0,GDRFA - PROFESSION,https://admin.bayanat.ae/Home/DatasetInfo?dID=8-M134UJnUH6caBncFyhHjXp7LypZtxWGKJVJQzSBLg
1660.0,DP - HEART PATIENTS INCIDENTS,https://admin.bayanat.ae/Home/DatasetInfo?dID=yfaid1OQZVt2jLth4r2VNInrIRdsCiR3OQczeamp5as
1661.0,"Registered Stillbirths by Nationality, Sex, and Medical District",https://admin.bayanat.ae/Home/DatasetInfo?dID=h8Oeerkqyxa0rSSFj98DEXOW2HdAM9COvRkaajxiIcw
1662.0,Crude Death Rate by gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=SS7ZHx8besrSR8MPOvoZwiseQLEQoMzWsk6FPSVYULk
1663.0,Crude Birth Rate by gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=w7o7YAXj8ovo0o3IrxEvexIeSaqpyWLoH5lHCNc5oRc
1664.0,GCAA Approved Production Organizations,https://admin.bayanat.ae/Home/DatasetInfo?dID=sSpLgL65vWgMGCWdVrNlkJXEDqAZxplv-jHY8W_U5mI
1665.0,DEWA - WATER SUPPLY POINTS,https://admin.bayanat.ae/Home/DatasetInfo?dID=XYIXhcavvCdVTnVftVwO_lddSWVXghAQQlI36JkRkXI
1666.0,GDRFA - VISA TYPES,https://admin.bayanat.ae/Home/DatasetInfo?dID=pPg_1JvgylXLt-3BncEzZLVcNMxFYmo-VGsOaH2l8J0
1667.0,Dubai Municipality - Building Permits,https://admin.bayanat.ae/Home/DatasetInfo?dID=S3C7vRw6Yn4ikcMkQzkAR6bbhm7BXZdxZ0it-qr7wlU
1668.0,DEWA - EV GREEN CHARGER,https://admin.bayanat.ae/Home/DatasetInfo?dID=mhV1LAZ1SI1NYlWPISzoTe6IpQRrs5V420YS5xy02Ko
1669.0,DEWA ANNUAL STATISTICS,https://admin.bayanat.ae/Home/DatasetInfo?dID=K8yKLsPTQbkSkgw4NFWdeRPd1Oy5GJJDpJrym_oTmqY
1670.0,DEWA - ELECTRICITY SMART METER,https://admin.bayanat.ae/Home/DatasetInfo?dID=SJljVaK6iabyeoMhtgWMNoN50Qy9ekSIFytclJlm-Gk
1671.0,DEWA - GROSS POWER GENERATION MWH,https://admin.bayanat.ae/Home/DatasetInfo?dID=8v_vmvJI1292AD63TCEh0s0SEyiduULX-yrGicPl_t4
1672.0,DEWA - WATER SMART METER,https://admin.bayanat.ae/Home/DatasetInfo?dID=ILAvthXxRBXFbnaXqtEOaO8gFLjKtlDEH2AFoy11cjM
1673.0,DEWA - PEAK DEMAND MW,https://admin.bayanat.ae/Home/DatasetInfo?dID=jISXm_JqvDYmlv3zPd21P06Q2Ws-B9TEZ5PEEeYx_08
1674.0,DEWA - SHAMS DUBAI,https://admin.bayanat.ae/Home/DatasetInfo?dID=YnoLJTlzdifHsKD1mXwArfDppEYJXmXnD74qo_bS3Wc
1675.0,DUBAI SPORTS COUNCIL - SPORTS ACADEMIES,https://admin.bayanat.ae/Home/DatasetInfo?dID=_iCRw9GPBYXsNhjkDDnvxF1UDy8wK-UTOWgExqt2fDY
1676.0,DEWA - WATER PRODUCTION MIG,https://admin.bayanat.ae/Home/DatasetInfo?dID=4dT3ees83EpEbC5UE4PSG5NPGHGTlb0KN7po9EMZbqQ
1677.0,DP - TRAFFIC INCIDENTS,https://admin.bayanat.ae/Home/DatasetInfo?dID=TIcCOEJ12LSjYdn8T_0ikOAiyaOmDIQbgq5CsyScgFo
1678.0,DP - CALLS 999 STATISTICS,https://admin.bayanat.ae/Home/DatasetInfo?dID=_rcHjICa2am-Wxsp12gx0LHcn55swPv0cCdtfk2vIHE
1679.0,Cash Deposit and Withdrawal Per Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=1nD9l_WVD8DaYsIKD91ZB63OW4V7Z-cAwj_zdEcZr-0
1680.0,Total Fertility Rate,https://admin.bayanat.ae/Home/DatasetInfo?dID=NLBSZ2qZ26IQiS9rKwcSpLTFkz0NAJ89joWgp-XWDDY
1681.0,Health care staff by sector,https://admin.bayanat.ae/Home/DatasetInfo?dID=hEvVX4rxnKz-tVxkUC7ln-vATTO_X6ljfJFFgbefQXY
1682.0,(TBR) Growth Rates of Gross Domestic Product for the year 2018,https://admin.bayanat.ae/Home/DatasetInfo?dID=m2Ln3zGzGYck2fM7XhkFpqJ5rqdXxsDc5kg6Gv_PApE
1683.0,(TBR) Percentage contribution by sectors in GDP for the year 2018,https://admin.bayanat.ae/Home/DatasetInfo?dID=nK3J7UcGbiBNre2u-UsbGEdsN8LSfRQ3Ue7MsJwhHPM
1684.0,"Government education – Teachers by education zone, stage and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=1cCesFAXXgHjG9V_8JafeaQzVhMpwUdW7UdHHrZBYFg
1685.0,"Private education – Teachers by education zone, Stage and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=hefZOKxqyN-MdXN1IALOh37TtS8NTyxCRPbrHCXdZig
1686.0,KHDA - KHDA PRIVATE TRAINING INSTITUTES ACTIVITIES AND COURSES,https://admin.bayanat.ae/Home/DatasetInfo?dID=gRT5CLxmzNZLt-gzOS2GKLLt-Ls6bpVAcr8_s_tm7ZA
1687.0,KHDA - KHDA DUBAI PRIVATE SCHOOLS ENROLLMENT RATING CAPACITY,https://admin.bayanat.ae/Home/DatasetInfo?dID=XyrzCwjGy0jUvSc9yint728ntLly77CkB2WJras4q2M
1688.0,KHDA - KHDA HIGHER EDUCATION INSTITUTIONS IN FREEZONE,https://admin.bayanat.ae/Home/DatasetInfo?dID=H8HTDzp6H3Z8AHRI_44HYuo4Y7ijJeZYYITEJ0anDV0
1689.0,KHDA - KHDA HIGHER EDUCATION PROGRAMS IN DUBAI FREEZONE,https://admin.bayanat.ae/Home/DatasetInfo?dID=y14eCVXetfc8kYIbV_pauUpyOUoxtq04EPXFYDtUIPQ
1690.0,DHA - BIRTH NOTIFICATION,https://admin.bayanat.ae/Home/DatasetInfo?dID=A7d9oW_-DeV3S0znFO477E697sNOzTyQcwWoMabEHfU
1691.0,Department of Finance Dubai - Government Service Prices,https://admin.bayanat.ae/Home/DatasetInfo?dID=ZMUYn325SSANYqaJHGdyyFgeIFlyhTFuhA29KHBBX78
1692.0,DHA - SHERYAN FACILITY DETAIL,https://admin.bayanat.ae/Home/DatasetInfo?dID=Ck2DT9acb4TAoiEVOF1Gp9EHA01h3crpSPGDYb_Mlng
1693.0,DHA - SHERYAN PROFESSIONAL DETAIL,https://admin.bayanat.ae/Home/DatasetInfo?dID=MUN_zuQj8mnN3evY3DDqcQpxjcEkd44hw9oN0tG0GGQ
1694.0,Dubai Chamber of Commerce and Industry - Certificate of Origin,https://admin.bayanat.ae/Home/DatasetInfo?dID=Lg3j9d53wgCWpqrTqauJT01ytbo1-j23kUKFZScLEFs
1695.0,DMCA Marine Craft License VHF Devices Details,https://admin.bayanat.ae/Home/DatasetInfo?dID=gJupz031k1wos4xDDt7MHtCh5GG1tCJVUvKL7oGdGoY
1696.0,DMCA Marine Craft License Engines Details,https://admin.bayanat.ae/Home/DatasetInfo?dID=CelTDQG6ARTKMhIHw-dqsq1W0sCeAl6jPFHVdvMBbQY
1697.0,Government Finance Statistics by Quarter (GFS),https://admin.bayanat.ae/Home/DatasetInfo?dID=BwY5JYu-HNl-w6NMD4wZ-ngn-tk9GUPtPEaUWGzOh8Y
1698.0,Total of Higher Education Institutions by Emirate and Sector,https://admin.bayanat.ae/Home/DatasetInfo?dID=SeUAva1FJ33IWVV0ivZNea4wXKtsCGEoToh-gKFWJB0
1699.0,Federal Public Budget & Attached Autonomous Agencies Budgets,https://admin.bayanat.ae/Home/DatasetInfo?dID=QZYCKoxcTLmJHMRvg9hQr4MOTbLdMfFsr0grfFZpKaA
1700.0,U.A.E Economic Indicators Per Capita,https://admin.bayanat.ae/Home/DatasetInfo?dID=TPQz8_Mj7VWnLFYHl_Sq4DodXImdAM63kxz9dw6H98s
1701.0,"Private education – Students by education zone, level and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=VuIij6VcvISfLjIMS-FVjNYEMXlaLDMff6LflkQcXVs
1702.0,"Private education – Schools by education zone, stage and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=Ol-wtdIaOrISZ4o0ARxTzJvuci2Cj3Xu6PXr-75plrI
1703.0,"Government education – Schools by education zone, stage and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=MojS6zCgug3pjeY9EEoXrzOQTfMbab-ik8_gJ8esyL8
1704.0,"Government education – Students by education zone, level and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=Xh4CeElonB9hg0ovExOqGRohJ4ntw3Rlf4Jd_xfSSeE
1705.0,Private education – Classrooms by education zone and stage,https://admin.bayanat.ae/Home/DatasetInfo?dID=8bLf8kifZdjd_v4ffb0t-1fUa86Hxhx7X_k3mqfyBfY
1706.0,Government education – Students by education zone and stage,https://admin.bayanat.ae/Home/DatasetInfo?dID=y4o-YTO40FKv-L7Cq6nr3rA8sFLtEiG6o01u_hXpe48
1707.0,P.H.C. Centers and Manpower by Center and District,https://admin.bayanat.ae/Home/DatasetInfo?dID=Lo1T837Mx5JnhZJeQbEIq2VRN5pwTlCcgHPSMpYQ2Cg
1708.0,"Nurses by Place of Work, Specialty, and Sex",https://admin.bayanat.ae/Home/DatasetInfo?dID=rEGTHlb4YJgZXbCT4wmvjdX4xEwZR6UGwnBgsghAbpY
1709.0,Non-Technical Employees by Job Title and Medical District,https://admin.bayanat.ae/Home/DatasetInfo?dID=9ZGy_x3qVbSeupETCMNyF6H0z3EWqDhXBsB3TbK6gKg
1710.0,"Herbal M. C. Services By Nationality, Sex, & Speciality",https://admin.bayanat.ae/Home/DatasetInfo?dID=6GqeUlewcDiaTiSgEPhtc5Fc6Wx4YSTOh6aZQbKkHFc
1711.0,"Design Hydraulic Flow , Actual Hydraulic Flow (Collected Wastewater) and Volume of Produced Treated Wastewater by Emirate",https://admin.bayanat.ae/Home/DatasetInfo?dID=yzgrnSQgwO0jrJHQqAX6PkOeoKhNwiRKosDqCE4eYvU
1712.0,Distribution of Number and Treated Wastewater Volume by Emirate and Source of Inflow Wastewater,https://admin.bayanat.ae/Home/DatasetInfo?dID=v7TU2MzPTmv6pvItuFd_5Z1VPF67XzKZe2bfz7vWmF4
1713.0,Distribution of Treatment Plants and Treated Wastewater Volume by Emirate and Treatment System,https://admin.bayanat.ae/Home/DatasetInfo?dID=dvMR9DEhcd8mYXD05lHm68qhjbNUexOQtQUVenoHNKI
1714.0,Distribution of Treatment Plants and Treated Wastewater Volume by Emirate and Treatment System,https://admin.bayanat.ae/Home/DatasetInfo?dID=oD63xEaLtIsYcWfNs-ANZ-4-XdJqschXmRf89KJAChI
1715.0,"Doctors by Speciality, Grade, Nationality, Sex, and District",https://admin.bayanat.ae/Home/DatasetInfo?dID=r4dTp5ohpGzNdUStQaDn_vutHkXmz5aB8SvbNBNOg1k
1716.0,Allotments and Actuals Budget by Section,https://admin.bayanat.ae/Home/DatasetInfo?dID=BuEeLI1lzYXLSWmZZeiM5USfSFVYP4zVB1H_inu8GPg
1717.0,Distribution of Treated Wastewater by Final Discharge,https://admin.bayanat.ae/Home/DatasetInfo?dID=7F2mX4G7cW7qEzmhEkCSwR8S7LOo_u7sIhQ_9qRxStE
1718.0,"Number of Wastewater Treatments Plants , Designed and Actual Organic Load , Quantity and Percentage of produced dried sludge",https://admin.bayanat.ae/Home/DatasetInfo?dID=Uv-tB0EtY9KkDGCFLPkhbHviYi5KQM83jnBROSH09KE
1719.0,"Number of Wastewater Treatments Plants,Daily Designed, Actual Hydraulic Flow, Volume of Wastewater influent and Treated Wastewater Produced by Emirate",https://admin.bayanat.ae/Home/DatasetInfo?dID=b0NOEpKKfy_2cLzc3Md0TYBns4kq_WUUobeSHsfdsf4
1720.0,"Productive Families, Marketing Outlets and Exhibitions",https://admin.bayanat.ae/Home/DatasetInfo?dID=BJMW6KsP2T-9I5Eh2KPRR_e69xxXu4VcU25zYO8x-Ew
1721.0,Distribution of Productive Families by Production Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=2lnXSbGMobk4J2ymikPk243N58N67pkkU0XqBJkrE8Q
1722.0,Distribution of Productive Families by Sex,https://admin.bayanat.ae/Home/DatasetInfo?dID=CGdHf8uIlgQpFPGxcV3JmU4srzEm7pxbTrwHg7n2ZuQ
1723.0,Distribution of productive families by gender and educational status,https://admin.bayanat.ae/Home/DatasetInfo?dID=e_GdIvxkEKQapyDoe9i1MV325AlMPKOaMS2Y99gNu5c
1724.0,Distribution of productive families by educational status,https://admin.bayanat.ae/Home/DatasetInfo?dID=1_02gMCmnUinw8jvsEPz9imy2r-tcJKAoXCbYedSY38
1725.0,Productive families by age group & gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=JH4RfaI1cVPTJRwaAfOG-AyxNAX77Vrx_s1XD_3IIwI
1726.0,Hotel's Revenues By Hotel's Class,https://admin.bayanat.ae/Home/DatasetInfo?dID=7FbLMTF1VMYWoTv1XPuvGxNbBykf1GoHKdyvwa_gH9M
1727.0,"Births by Emirate, Nationality and Gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=kWouqydVxnBkWS4RN5AA7BrXzvZGcxPFqw31wuB4d0c
1728.0,Water Tariff by Daily Consumption Slab Rate and Sector in Abu Dhabi,https://admin.bayanat.ae/Home/DatasetInfo?dID=DuFk8c0D9IknzZZ8Y654Z57gJ7tAgHgXCicnBZDZyVU
1729.0,Water Tariff by Daily Consumption Slab Rate and Sector - Authority,https://admin.bayanat.ae/Home/DatasetInfo?dID=Vy4CViwOH9Jh8ahtAmD26BML-DXvSwwfrpHoBiOhnHg
1730.0,Desalinated Water Quantity Provided to Authorities by Provider Entity,https://admin.bayanat.ae/Home/DatasetInfo?dID=PmglNKsiOqSIdQyqGbH2LVJaYLMUsXox7Cb4CHRrtMM
1731.0,Quantity of Produced Water by Authority and Water Source,https://admin.bayanat.ae/Home/DatasetInfo?dID=gssvmTvBPICYJbB5h7gxEJLAnOMpB3J_HfW1wcfADjA
1732.0,Installed Capacity of Desalinated Water Plants by Authority,https://admin.bayanat.ae/Home/DatasetInfo?dID=kZInToJc8Rvw6a9apsQ7EjE4lO7VpcAvR2zplGx20EI
1733.0,Sales of Oil and Gas Products by Product and Emirate ('000 Metric Ton),https://admin.bayanat.ae/Home/DatasetInfo?dID=K03n9JDijRlFAc-UdgJBZk-CYQdwhFJdfH8mINjfVbc
1734.0,Value of Paid in Capital in the Livestock Activity by Nationality,https://admin.bayanat.ae/Home/DatasetInfo?dID=95EvWNxGgqT3Mi0IU2blagDJ18Y3PC8lBi9NychOBOc
1735.0,Compensation of Employees in the Livestock Activity by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=Pied5dPoieDUyRH7V1EaMVBNoqYs4vkYnCpkPVL7MFw
1736.0,Compensation of Employees in the Livestock Activity by Activity,https://admin.bayanat.ae/Home/DatasetInfo?dID=BgDJK8kAlhx_0S0S2PRNokvBQKnVIC89doAirfckMa0
1737.0,Value of Physical Inputs Used for Livestock Production in Commercial Farms by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=JWz1V4fvaOTgGWSUk7o1q6VtMenniLtVsmlYYWpmE8I
1738.0,Production Value of the Commercial Farms by Product & Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=2RXsa__2G2_D-6kC4jLpoA8ZZqd0F15qbOhoWH-pbOE
1739.0,Production Quantity of the Commercial Farms by Product & Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=gAu6fs7JrEWmlfnhcIXcBvAj1f97tYLogv5JpmoPIYU
1740.0,Quantity and Value of Production in Poultry Farms by Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=0RWC13dq0pHsyRuKQFmcXcp1wIJNCdQuDllVHIU7bQw
1741.0,Quantity and Value of Production for Broiler Farms by Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=RGQPWgMFjvhdTDV0u61egCjKIyTUgoahCuu_bGq43D8
1742.0,Quantity and Value of Production for Cattle Farms by Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=W1RG3EpBWVWJ3pAE0eHvJD5N5FA_0eB37hkZH39hUvQ
1743.0,public parks - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=_C0YZmeCNQLQFzcp0T_53fapJNJkB_dF8HjQvYBkDy0
1744.0,Licenses Issued for New Buildings by Built Area - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=rBcHpMiIvDvuqEdfdZQQ4cLz6ilr_0qkJRdiWW3fNTQ
1745.0,Licenses issued for new buildings by number of licenses - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=wuB8ujdUFWAjY7OQ8TE5AfkR7gTJkj-IUm4WP047XWs
1746.0,New building permission - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=TKSdlBhVqvao4_0v3K_Tajkkv4Gfn169XvPY4xup8yo
1747.0,Farm Production - Ajman Municipality & Planning Department,https://admin.bayanat.ae/Home/DatasetInfo?dID=7_VETJOk6f4vxEAGN5NAKF00zzV06XFb2V0-9YMv1Zc
1748.0,Total Planted Area - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=OpM_5mqH1ovlsb6wM7FVimgeutLJIrQxKe4BszWEZYU
1749.0,Palm weevil reports - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=GU7LpFNZvejHowNXyJmlOq94NiVFCexaaBSc0uYuI8I
1750.0,Building Permits Issued By Type Of License - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=J0WW5OWwNsb8nObkuwmhEmRfnIwAfiMdxQAINdfvJZc
1751.0,number of land plots according to the main use - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=RU8wggLAVAq20L2UFoW_KOfx_Ve1ho0jnwWjGwRy7P0
1752.0,Number of visitors to the parks in Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=2nKebNgeEATSvYvKFLMGXvxarQhTx4XmXtTS-0cAPT8
1753.0,Number of Certified contracts complaints - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=J3-6pOdTUBcYNS3MkE5BSLRxTmJ4M8CQ6lkDnGkNrwQ
1754.0,( add theme) Pedestrian walkways and bridges - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=8Y6jlPlhdz35MN1OlByY6MyknohBE3lwrwcF8Esr3wI
1755.0,New road lengths - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=8BrbAqusTxEqx_pB1WuDa0s7mPpjtHVD0X3Tj9AQDH4
1756.0,Number of building permits issued by type of building - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=sExdekCWPezuAvPx3UmfWWCkneM3mA3uuA4-Tf4CGXI
1757.0,Medical Certificates Issued -Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=qVOQiA4JKkUPeGtwM2g7uoREfY5ye6Y9qKYpZl7tYOw
1758.0,Health certificates for food export,https://admin.bayanat.ae/Home/DatasetInfo?dID=N81IibgWShSEUcJ0uq2WVxu4KYsbnoVjYtHg8wB7ox4
1759.0,Confiscated food & health products,https://admin.bayanat.ae/Home/DatasetInfo?dID=aHQ4ZSCxAXgrJBEdi0XQgSh4L3vvJ7uYK7xKAkUT5dk
1760.0,Food laboratory test results,https://admin.bayanat.ae/Home/DatasetInfo?dID=onIMRXQwNtVDdDuZJJnRU8xRY9r4fNscz2gMSC3AYWw
1761.0,Certified leases for Masfout area (Ajman),https://admin.bayanat.ae/Home/DatasetInfo?dID=YDh6GDmLDMwsIg5dbJ_cfP9uw-3ue_8m7Ti4lW6dbVs
1762.0,Certified leases for Ajman area,https://admin.bayanat.ae/Home/DatasetInfo?dID=t-A56x-4GanMscCTTR9TnDfvu9GABrAyrmRAf9zQQcI
1763.0,(add theme) Approved leases for Manama area (Ajman),https://admin.bayanat.ae/Home/DatasetInfo?dID=DhqljGbxXWKE0xagF4_51bn8Iu5A6lIdclaShPnTAac
1764.0,(add theme)Residential leases for citizens and non-citizens (Ajman),https://admin.bayanat.ae/Home/DatasetInfo?dID=xpWFMnrHNWl1t57-w2hwhox2up_LOCUJWLrVn47HwmQ
1765.0,Traffic fines by emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=qhjZgQrGWzA4eJkxUSMabnlQ1NqX2UsXCMGsAxF-vqQ
1766.0,Traffic accidents by emirate and cause of accident,https://admin.bayanat.ae/Home/DatasetInfo?dID=6kVTq47ufHPxxNl0QxDL1BTz_oopzWPyt0caqxPIE00
1767.0,Traffic accident injuries by emirate and injury degree,https://admin.bayanat.ae/Home/DatasetInfo?dID=KpVGC9Bv31HSPVZwPJ2nQwY6sXcMM1HEi5AzW7xY6l4
1768.0,Traffic accident injuries by emirate and accident type,https://admin.bayanat.ae/Home/DatasetInfo?dID=piFJrcm_BD1mJPqDLbJXaiEf1TZ_nORTc0B1kBFeMlw
1769.0,Rainwater pumping stations - Municipality & Planning Department Ajman,https://admin.bayanat.ae/Home/DatasetInfo?dID=Vg3KG1P5edxhx2Tmh784cF4dkI-8MkkIYwCKDo6snlM
1770.0,Traffic accident by emirate and accident type,https://admin.bayanat.ae/Home/DatasetInfo?dID=kwEtIOc7F09vKsXb7scgkiJ-dKHL111uJXcnN9V6Gu8
1771.0,Traffic accident injuries by emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=VT5ThZIYiC0iBmep-clkq32ykTm3PvzKi7jDj_PTNHI
1772.0,Guests and guest nights by nationality and hotel class,https://admin.bayanat.ae/Home/DatasetInfo?dID=JFmGr3SbAI_veW7jUnucnle93YWMz7P3UBa7Sxv4xVw
1773.0,Animals slaughtered in Ajman Central Abattoir,https://admin.bayanat.ae/Home/DatasetInfo?dID=VYeFoEO0NuXIsW7Tc1eHYVFrFgz6c2FzY8oSoE_mNkQ
1774.0,Value of Physical Inputs Used for Commercial Farms,https://admin.bayanat.ae/Home/DatasetInfo?dID=37GOy_b7W1_FSwucOUwAq-CLuaw-6zRMIwstRJ7ILB4
1775.0,Value of Physical Inputs Used for Livestock Production in Poultry Farms,https://admin.bayanat.ae/Home/DatasetInfo?dID=gpfzwsm8av69-9Hp0fRC7UKTGHSlOl6YtDr8kRunJvI
1776.0,Value of Physical Inputs Used for Livestock Production in Broiler Farms,https://admin.bayanat.ae/Home/DatasetInfo?dID=WEcaolg-4TXcAovBMZ6mAi3x3fNtadaIVHeG7zt1rIU
1777.0,Value of Physical Inputs Used for Livestock Production in Cattle Farms,https://admin.bayanat.ae/Home/DatasetInfo?dID=o0eRidmglNIg1M8BW1eriqkcjbrmTsDEqW2uXeijc-c
1778.0,"Number of Cattles in Commercial Cattle Farms by Emirate, Age & Gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=l_ce6gwcKCXlTOVdeL9AJ29mjErdnovMZmyyXhsJAKI
1779.0,Distribution of Commercial Farms by Activity and Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=hm9pYzjAflOpATO9bfuYx51ZRveCO_7Z1UMYeNv_FVA
1780.0,The International Conventions Related to the Environment,https://admin.bayanat.ae/Home/DatasetInfo?dID=H_TWCFXc7qqP72xUHcvi8-CCMRTnNQP2txqh58NFuC4
1781.0,Dubai Municipality - Project Applications,https://admin.bayanat.ae/Home/DatasetInfo?dID=WKGdeSSPcmENKwf8y7UooxdXn7V58bBC1yX0RBN-Gkk
1782.0,Dubai Municipality - Building Summary Information,https://admin.bayanat.ae/Home/DatasetInfo?dID=to_8fC1oz1jJvXJSjgiDsXJbSu_8sVeOsy_i3ZkJozQ
1783.0,Dubai Municipality - Building Floor Level Information,https://admin.bayanat.ae/Home/DatasetInfo?dID=RWpGO7msdYM4ShXwtsP65uvXGMUq1TLuw7XQG3KVucE
1784.0,Dubai Municipality - Projects Information,https://admin.bayanat.ae/Home/DatasetInfo?dID=Q-oMJMFH-E7b-oQFRT54yMCZZdZFIXoZHCX88VBubZs
1785.0,Dubai Municipality - Project Building Information,https://admin.bayanat.ae/Home/DatasetInfo?dID=342ty7bWJLv557oLo0gWIrNEDxP20nVLQVTMVQIrycQ
1786.0,Dubai Chamber of Commerce and Industry - ATA Carnet,https://admin.bayanat.ae/Home/DatasetInfo?dID=VX4mt5GsEUJ_3gMiKXZ51DR9EVktco07zRqrUNDq7Vs
1787.0,Dubai Customs - Restricted Commodity,https://admin.bayanat.ae/Home/DatasetInfo?dID=VTq2JSFekagWvbq5a1s28jMFcC8Z8YWGsOBOIKqF-fw
1788.0,Dubai Customs - Preferential Agreement Countries,https://admin.bayanat.ae/Home/DatasetInfo?dID=jxbN7r9UsnUo7X2fsbUEtHObSLDCFlJ2AbOB0UOc9Z4
1789.0,Dubai Customs - Preferential Agreement Commodities,https://admin.bayanat.ae/Home/DatasetInfo?dID=SYgpVI1HMyKAjYuHgYM3WeiDTSz2TzITtlxJkGxV5lM
1790.0,Dubai Customs - Customs Regime and Declaration Types,https://admin.bayanat.ae/Home/DatasetInfo?dID=jrFVKYyvJs49LRy9EO7UlOlboAN68LSmsPfwcHRQ31I
